cmtid,author_username,model_name,product_name,rating_star,comment,submit_time
46604391045,sri.utamiati,1bj Lap_warna acak,(1 pcs) Lap serbet warna dapur kotak kotak tebal ukuran besar 51x51 cm - grosir lap termurah,5,,2025-06-05 11:00:59
46604391043,sri.utamiati,Tepak ompreng coklat,tepak kotak makan plastik 850 ml ompreng warna dengan 2 ruang murah berkuliatas,5,,2025-06-05 11:00:59
46604192004,iswahyunita,Kapstok jempol_6,kapstok baju stainless 6 kait - gantungan baju stainless muran,5,,2025-06-05 10:59:26
46604054364,dzulbim_alfikri022,Termos ekonomis 8L,Termos Capucino 6L dan 8L - Rice Ice bucket ekomonis grosir,5,,2025-06-05 10:58:15
46604054344,dzulbim_alfikri022,"Saringan teh pacific,Ukuran 15",Saringan teh pacific dx ukr 15 ukr 12 ukr 10 cm plastik warna cerah,3,Agak ad bolongya,2025-06-05 10:58:15
46604054327,dzulbim_alfikri022,"CETAKAN PASTEL,Besar",Cetakan pastel dumpling plastik BRL tebal mengkilap ukran besar kecil mini,5,,2025-06-05 10:58:15
46604054313,dzulbim_alfikri022,Kardus saftey,Tambahan packing kardus paket tambahan agar safety,5,,2025-06-05 10:58:15
46604054300,dzulbim_alfikri022,Jempel panci,jempel panci kain lemek tahan panas - pengangan kain murah berkualitas,5,,2025-06-05 10:58:15
46604054286,dzulbim_alfikri022,12bj_Mahkota,(12pcs) Tutup gelas mahkota plastik murah berkualitas,5,,2025-06-05 10:58:15
46604054275,dzulbim_alfikri022,Buble warp,Bubble warp atau buble warp tambahan packing agar aman dan savety,5,,2025-06-05 10:58:15
46603833606,medinaaritullah,Sealpack 1500ML Wkp,Tepak sealpack toples bulat 1500ml serbaguna coklat plastik,5,,2025-06-05 10:56:27
46603833590,medinaaritullah,1BJ PRNG Titanium,"Piring makan plastik titanium 9,5 inch tebal warna bagus grosir eceran",5,,2025-06-05 10:56:27
46603833574,medinaaritullah,Mangkok keysha segi,Mangkok sup kuah sayur segi keysha plastik tebal sperti melamin grosir,5,,2025-06-05 10:56:27
46603833566,medinaaritullah,Sp queen 1800 ml,kotak Tepak sealpack quen 1800 ml dimenasi 20x14x9 cm plastik - kotak serbaguna persegi,5,,2025-06-05 10:56:27
46603833558,medinaaritullah,Gelas Stand Coklat,Gelas stand dudukan gelas oval capucino isi 6 gelas plastik,5,,2025-06-05 10:56:27
46603833548,medinaaritullah,Mangkok sambal tutup,Mangko sambal bakso tutup panda star plus sendok bulat oval plastik,5,,2025-06-05 10:56:27
46603833541,medinaaritullah,12bj ctkn mawar Bsr,"(12bj) Cetakan bolu puding jelly mawar 6,5 cm grosir",5,,2025-06-05 10:56:27
46603833532,medinaaritullah,Sutil TY,Sutil gagang kayu TY - sepatula penggorengan murah,5,,2025-06-05 10:56:27
46603833520,medinaaritullah,panda star ns01,Nampan plastik segi panda star no1 dx - nampan kue lapis 23x18x4 cm plastik,5,,2025-06-05 10:56:27
46603833500,medinaaritullah,TA-265 Tanggung,Gunting estika stainless kemasan mika ukuran kecil tanggung besar,5,,2025-06-05 10:56:27
46603833471,medinaaritullah,Celengan ayam biasa,Celengan ayam plastik murah warna warni kualitas super,5,,2025-06-05 10:56:27
46603833452,medinaaritullah,"CETAKAN PASTEL,Besar",Cetakan pastel dumpling plastik BRL tebal mengkilap ukran besar kecil mini,5,,2025-06-05 10:56:27
46603833430,medinaaritullah,Kapstok jempol_6,kapstok baju stainless 6 kait - gantungan baju stainless muran,5,,2025-06-05 10:56:27
46603833406,medinaaritullah,Irus jagung kecil,erus Irus motif jagung kecil kuah sayur sendok sayutr satinless steel murah berkualitas,5,,2025-06-05 10:56:27
46603833385,medinaaritullah,Parut kotak,Parutan manara stainless pasah kotak piramid 4 in 1 anti karat serbaguna murah grosir,5,,2025-06-05 10:56:27
46603833358,medinaaritullah,Parutan keju,Parutan keju stainless steel murah grosir - parutan kentang sayur multiguna grosir Per PCS,5,,2025-06-05 10:56:27
46603833341,medinaaritullah,Kitchen set monaco,Kitchen set - Rak bumbu susun 2 monaco tempel 7 toples tampa sendok,5,,2025-06-05 10:56:27
46603410518,w7xsla25o4,Tempat sabn SOS,Tempat sabun LS + sikat gigi plastik - tempat sabun sos tempel tembok,3,"Bagus sih,, tapi pecah, gak tau ini kurang teliti dr sellernya atau d banting² d tengah jalan, sedikit kecewa🥴😤 untung harganya murah",2025-06-05 10:52:37
46603385886,anikndiroh709,Tempat sendok moly,Tempat sendok alat tulis gandeng moly coklat grosir,5,,2025-06-05 10:52:22
46603385879,anikndiroh709,Saringan sayur,Saringan sayur manila plastik serbaguna diameter 20 cm tebal tidak mudah robek,5,,2025-06-05 10:52:22
46603278838,d*****h,Hngr benmore coklat,Hanger anak plastik benmore 1 pak isi 6pcs grosir,5,Mantappsss,2025-06-05 10:51:27
46603122347,h33epk3ywr,CORONG_9,Carat air ukuran 9 plastik corong minyak kecil serbaguna mini bahan plastik,5,,2025-06-05 10:50:02
46602647132,laelysusy,50bj kecil,Isi 50 pcs Korek api gas kecil SNI murah - korek grosir murah berkualitas,4,,2025-06-05 10:45:35
46602500233,bian2510,12BJ KRJ SURAT SP,(Isi 12pcs) Keranjang surat segi panjang sp - Tempat sendok alat tulis kantor plastik grosir,5,,2025-06-05 10:44:14
46602454311,satriyafana,Kipas daun waru,kipas tangan plastik karakter waru murah warna warni,5,Tampilan:baik. Kualitas:baik. Baik untuk kipasan bu ibu pengajian menghilangkan gerah.. Ada lubangnya buat pasang hang tag,2025-06-05 10:43:50
46602278544,tjslunqmiq,Tempat sendok moly,Tempat sendok alat tulis gandeng moly coklat grosir,5,,2025-06-05 10:42:16
46602278517,tjslunqmiq,Hngr benmore coklat,Hanger anak plastik benmore 1 pak isi 6pcs grosir,5,,2025-06-05 10:42:16
46602278490,tjslunqmiq,"CETAKAN PASTEL,Besar",Cetakan pastel dumpling plastik BRL tebal mengkilap ukran besar kecil mini,5,,2025-06-05 10:42:15
46602278463,tjslunqmiq,Kotak sabun Angel,Kotak sabun angel KH shoft tebal plastik murah grosir,5,,2025-06-05 10:42:15
46602278447,tjslunqmiq,"Capitan,Tanggung",Pencapit capitan kue minyak stainless steel murah termurah,5,,2025-06-05 10:42:15
46601049890,daeexx9zzt,12Bj jasmine besar,(12bj) Cetakan bunga jasmine plastik 7 cm kukus puding bolu per lusin,5,,2025-06-05 10:31:54
46600426142,d*****d,Rak segi Flower,Rak Mini segi susun 3 Flower - Rak bumbu kosmetik serbaguna,5,,2025-06-05 10:26:18
46598745524,iq_m3dfh69,"Botol 2 liter,Suryaplast",Botol air minum sehat 2000ML plastik tebal grosir,5,,2025-06-05 10:08:34
46598360708,rethamarethaa,Sutil stainles gajah,Sutil stainless terusan tanggung cap gajah - sutil buntu murah,5,,2025-06-05 10:05:14
46598360703,rethamarethaa,Corong 15 cm,Corong carat air ukuran 15 cm - carat tanggung serbaguna murah,5,,2025-06-05 10:05:14
46598360697,rethamarethaa,Gelas bir plastik,Cangkir gelas minum plastik gmc gelas bir gagang grosir,5,,2025-06-05 10:05:14
46598360692,rethamarethaa,Meme club tinggi,Botol saos kecap memeclub tinggi 400 ml plastik grosir,5,,2025-06-05 10:05:14
46598321897,payvg8bp8y,Hngr benmore coklat,Hanger anak plastik benmore 1 pak isi 6pcs grosir,5,,2025-06-05 10:04:56
46598077334,valeriapramudita,Hngr benmore coklat,Hanger anak plastik benmore 1 pak isi 6pcs grosir,5,,2025-06-05 10:02:17
46597936254,mzmmlachmad564,12bj ctakn Melati,(12bj) cetakan puding jelly bunga melati kukus plastik warna dx rainbow,5,,2025-06-05 10:00:41
46596866672,gl1459suq6,Kardus saftey,Tambahan packing kardus paket tambahan agar safety,5,"Harga murah, paking rapi",2025-06-05 09:51:36
46596866663,gl1459suq6,Kaki4 rinnai,Tatakan kompor rinnai kaki 4 original super tebal - tatakan nampan rinnai murah berkualitasé,5,"Harga murah, kualitas bagus",2025-06-05 09:51:36
46596856811,andayani62,Mangkok 16 cm,Mangkok stainless 14 cm 16 cm tebal - baskom stainless serbaguna grosir,5,,2025-06-05 09:51:31
46596727060,gl1459suq6,Kardus saftey,Tambahan packing kardus paket tambahan agar safety,5,"Harga murah, paking rapi",2025-06-05 09:50:19
46596727051,gl1459suq6,Kaki4 rinnai,Tatakan kompor rinnai kaki 4 original super tebal - tatakan nampan rinnai murah berkualitasé,5,"Harga murah, kualitas bagus",2025-06-05 09:50:19
46595840399,zainalmahbub1999,Perasan jeruk biasa,Perasan jeruk ipp plastik bening dx grosir - perasan jeruk tangan,5,Kualitas:oke. Tampilan:oke. Performa:mntp,2025-06-05 09:42:33
46595772179,5_lezw4hzh,Hngr benmore coklat,Hanger anak plastik benmore 1 pak isi 6pcs grosir,5,,2025-06-05 09:41:54
46595653492,owa6yvxawj,Gayung abu,Gayung mandi jumbo plastik abu abu tebal grosir mustika,1,,2025-06-05 09:40:39
46595642782,owa6yvxawj,Hngr benmore hitam,Hanger anak plastik benmore 1 pak isi 6pcs grosir,1,,2025-06-05 09:40:33
46592953136,nuruluma984,12bj ctakn Melati,(12bj) cetakan puding jelly bunga melati kukus plastik warna dx rainbow,5,,2025-06-05 09:16:56
46592953127,nuruluma984,12bj ctkn mawar Bsr,"(12bj) Cetakan bolu puding jelly mawar 6,5 cm grosir",5,,2025-06-05 09:16:56
46592953119,nuruluma984,12Bj jasmine besar,(12bj) Cetakan bunga jasmine plastik 7 cm kukus puding bolu per lusin,5,,2025-06-05 09:16:56
46592953111,nuruluma984,12bj ctkn matahari,(12bj) cetakan matahari puding jelly kukus plastik warna dx rainbow,5,,2025-06-05 09:16:56
46591328066,mochkholiqahmad,12Bj jasmine besar,(12bj) Cetakan bunga jasmine plastik 7 cm kukus puding bolu per lusin,4,,2025-06-05 09:02:45
46591093724,diyah123692,Mangkok kagura,Mangkok sup kuah sayur ramen kagura warna hitam plastik,5,,2025-06-05 09:00:37
46591093716,diyah123692,Sealpack 1500ML Wkp,Tepak sealpack toples bulat 1500ml serbaguna coklat plastik,5,,2025-06-05 09:00:37
46591093708,diyah123692,Mangkok MD soft,Mangkok plastik tebal MD jago - Mangkok sup kuah bakso berkualitas,5,,2025-06-05 09:00:37
46591093707,diyah123692,"Mangkok 18 cm,Isi 3 pcs",(isi 6pcs) Mangkok stainless 18 cm tebal - Baskom serbaguna stainless grosir,5,,2025-06-05 09:00:37
46591093702,diyah123692,panda star ns01,Nampan plastik segi panda star no1 dx - nampan kue lapis 23x18x4 cm plastik,5,,2025-06-05 09:00:37
46591093695,diyah123692,Parut plastik,Parutan pasrah serbaguna 4 in 1 plastik pisau portable prastis murah ukuran besar,5,,2025-06-05 09:00:37
46591093688,diyah123692,Parut kotak,Parutan manara stainless pasah kotak piramid 4 in 1 anti karat serbaguna murah grosir,5,,2025-06-05 09:00:37
46591093681,diyah123692,Ttp GLS Stainls KCL,Tutup cangkir stainless  8 cm dan per 1 biji - tutup gelas murah berkualitas,5,,2025-06-05 09:00:37
46590034850,susinabhan,"Tempat pincuk,Isi 12 pcs",(Isi 12pcs) Tempat Pincuk pecel model rotan plastik warna capucino grosir,5,,2025-06-05 08:51:31
46589376023,ciksciks,12bj solet kecil,(12pcs) Solet pelet kue plastik Nice spatula murah serbaguna grosir,5,Performa:baik. Kualitas:baik. Tampilan:baik,2025-06-05 08:45:53
46587801392,vikiwahyuni,Gayung abu,Gayung mandi jumbo plastik abu abu tebal grosir mustika,5,,2025-06-05 08:35:35
46587645020,sholehah_96,Kursi abu ONIX,Kursi jongkok CM Abu-abu warna tebal serbaguna - kursi duduk dapur kokoh,5,,2025-06-05 08:34:55
46586820348,bk9z0wjcqa,1bj Lap_warna acak,(1 pcs) Lap serbet warna dapur kotak kotak tebal ukuran besar 51x51 cm - grosir lap termurah,5,,2025-06-05 08:31:09
46585426321,momt2tmy9i,"CETAKAN PASTEL,Mini",Cetakan pastel dumpling plastik BRL tebal mengkilap ukran besar kecil mini,3,,2025-06-05 08:25:00
46584636120,wiwin_3,Sutil TY,Sutil gagang kayu TY - sepatula penggorengan murah,5,,2025-06-05 08:21:33
46584630336,wiwin_3,Keset sumbu kecil,Keset sumbu kecil tebal - keset kain serbaguna grosir,5,,2025-06-05 08:21:32
46584624772,wiwin_3,Pisau apel,Pisau buah apel stainless pisau dapur serbaguna tajam,5,,2025-06-05 08:21:30
46584617880,wiwin_3,1meter Bak,(1Lbr) Tambal ember lakban bak ukuran besar serbaguna rekat kuat,5,,2025-06-05 08:21:29
46584607417,wiwin_3,Hngr benmore coklat,Hanger anak plastik benmore 1 pak isi 6pcs grosir,5,,2025-06-05 08:21:27
46584602339,wiwin_3,Botol AtlantaCH-DB93,Botol minum fliptop atlanta biggy CH-DB93 warna warni,5,,2025-06-05 08:21:25
46584593686,wiwin_3,Hanger lily,Hanger plastik lily anti patah - hanger dewasa bahan premium 6 pcs,5,,2025-06-05 08:21:23
46584586487,wiwin_3,Panci kuping panti,Panci rebus panti kuping plus tutup bahan tebal - panci rebus murah,5,,2025-06-05 08:21:22
46583764468,gxmauh_rzd,12BJ ABC AAA MINI,(12pcs) Baterai abc AAA carbon zinc Grosir per renteng,5,,2025-06-05 08:17:58
46577793023,nur22hayati05,Celengan kaleng XS,Calengan kaleng Mini XS - Celengan sovenir target grosir,5,,2025-06-05 07:50:23
46577793014,nur22hayati05,T.S. MICYKO,Tempat sendok alat tulis omicko plastik grosir,5,,2025-06-05 07:50:23
46577792995,nur22hayati05,Ts engsel kerang,Tempat sabun engsel kerang plastik coklat capucino,5,,2025-06-05 07:50:23
46577792979,nur22hayati05,Ts Tinggi galaxy S,Tempat surat tinggi S galaxy tebal serbaguna dx,5,,2025-06-05 07:50:23
46577792964,nur22hayati05,Botol 350ML,Botol air minum sehat 350 Ml plastik + bungkus sovenir,5,,2025-06-05 07:50:23
46577792941,nur22hayati05,SM-145 kecil,Gunting estika stainless kemasan mika ukuran kecil tanggung besar,5,,2025-06-05 07:50:23
46577792921,nur22hayati05,Parut kotak,Parutan manara stainless pasah kotak piramid 4 in 1 anti karat serbaguna murah grosir,5,,2025-06-05 07:50:23
46577792907,nur22hayati05,Kocokan polkadot,Whisk polkadot alat pengocok telur stainless motif polkadot manual,5,Tampilan:puas. Kualitas:sesuai. Performa:baik,2025-06-05 07:50:23
46577560107,haikalarafik,Hngr benmore coklat,Hanger anak plastik benmore 1 pak isi 6pcs grosir,4,,2025-06-05 07:49:27
46577560090,haikalarafik,Lem G Btl kurus,Lem g Kore asli original botol kurus ada barcode rekat kuat garansi 10 bulan,4,,2025-06-05 07:49:27
46577560075,haikalarafik,Hanger briliant,Hanger kawat briliant dewasa per 10 pcs panjang 35 cm anti karat,4,,2025-06-05 07:49:27
46577560055,haikalarafik,Hanger hitam,Hanger plastik hitam - hanger baju dewasa murah grosir per 6 pcs,4,"Maaf baru ksh ulasan, barang sesuai TDK ada yg kurang, packing rapi memakai kardus jadi aman, pengiriman cepat.. Terimakasih seller dan shopee",2025-06-05 07:49:27
46575614726,leya_zaini,Hngr benmore coklat,Hanger anak plastik benmore 1 pak isi 6pcs grosir,4,,2025-06-05 07:40:55
46575614720,leya_zaini,Jepit_Abg,Jepit baju pakaian laundry clip ABG jepitan jemuran per 20 pcs termurah,4,,2025-06-05 07:40:55
46573548654,alfinaalirid,Rak horaz sudut,Rak plastik susun 3 horraz capucino - Rak kosmetik bumbu serbaguna,5,,2025-06-05 07:31:56
46572821872,wawanhendra229,50bj kecil,Isi 50 pcs Korek api gas kecil SNI murah - korek grosir murah berkualitas,5,,2025-06-05 07:28:57
46572687081,sttyfatmawaty,24bks peniti putih,(24bks) Peniti putih rentengan semua ukuran murah grosir,5,"Sepadan dengan Harga:promo lebih murah,. Saran Tampilan:bagus. Styling:baik. Alhamdulillah,  barang datang sesuai pesanan,  terima kasih untuk seller,  shopee dan juga abang kurirr🙏🙏🙏",2025-06-05 07:28:21
46572687079,sttyfatmawaty,TA-285 besar,Gunting estika stainless kemasan mika ukuran kecil tanggung besar,5,"Kualitas:baik. Performa:baik. Alhamdulillah,  barang sampai dengan selamat, terima kasih selker,  shopee dan kurirr",2025-06-05 07:28:21
46572687078,sttyfatmawaty,24bj tambal bak,(24pcs) Tambal bak ember boncor kemasan renteng,5,"Kualitas:bagus. Performa:baik. Cocok Untuk:tambal bak. Alhamdulillah,  barang real. Pict,  terima kasih",2025-06-05 07:28:21
46572687077,sttyfatmawaty,Lem G Btl kurus,Lem g Kore asli original botol kurus ada barcode rekat kuat garansi 10 bulan,5,"Kualitas:bagus. Tampilan:baik. Performa:ok. Alhamdulillah,  barang datang sesuai pesanan, terima kasih",2025-06-05 07:28:21
46572687076,sttyfatmawaty,Piring seng besar,Piring makan seng jadul 22 cm kualitas import bahan enamel kembang cat halus tebal - pirng seng murah grosir,5,Performa:baik. Tampilan:bagus. Kualitas:bagus. Alhamdulillah,2025-06-05 07:28:21
46572584378,knyarmdnti,Termos ekonomis 8L,Termos Capucino 6L dan 8L - Rice Ice bucket ekomonis grosir,5,,2025-06-05 07:27:57
46572068791,akbarrafael182,1bj Lap_warna acak,(1 pcs) Lap serbet warna dapur kotak kotak tebal ukuran besar 51x51 cm - grosir lap termurah,5,,2025-06-05 07:25:41
46571331063,alviatulhasanah397,12bj garpu,(12 pcs) Garpu makan stainless steel murah grosir,5,,2025-06-05 07:22:20
46570295791,syiedanur490,10bjGunting kabel,(1slop) Kartu domino gaplek warna kuning,5,,2025-06-05 07:18:10
46568565619,refanashinta,Silet tatra,Silet cukur tatra original extra tajam 10 pcs - silet serbaguna,5,,2025-06-05 07:09:23
46568565578,refanashinta,"CETAKAN PASTEL,Besar",Cetakan pastel dumpling plastik BRL tebal mengkilap ukran besar kecil mini,5,,2025-06-05 07:09:23
46568070121,uahmarpuah,1bj Lap_warna acak,(1 pcs) Lap serbet warna dapur kotak kotak tebal ukuran besar 51x51 cm - grosir lap termurah,4,,2025-06-05 07:07:29
46567721489,devinsrya,Tepak ompreng coklat,tepak kotak makan plastik 850 ml ompreng warna dengan 2 ruang murah berkuliatas,5,,2025-06-05 07:05:18
46565180284,agussho1991,panda star ns01,Nampan plastik segi panda star no1 dx - nampan kue lapis 23x18x4 cm plastik,5,,2025-06-05 06:54:29
46564949918,ihdatulmalufah,12bj Lap_warna,(12 pcs) lap serbet dapur warna warni besar tebal kotak kotak 51x51 cm - grosir lap dapur warna,5,,2025-06-05 06:53:25
46561554262,umfabh4v0n,Gelas Stand Coklat,Gelas stand dudukan gelas oval capucino isi 6 gelas plastik,5,,2025-06-05 06:37:20
46561042365,khodijahsaidahumairoh,1meter Bak,(1Lbr) Tambal ember lakban bak ukuran besar serbaguna rekat kuat,5,,2025-06-05 06:35:11
46561038494,khodijahsaidahumairoh,"Capitan,Besar",Pencapit capitan kue minyak stainless steel murah termurah,5,,2025-06-05 06:35:18
46561036850,khodijahsaidahumairoh,Tempat sendok double,Tempat sendok double plastik serbaguna tempel tembok warna cerah,5,,2025-06-05 06:35:24
46561034214,khodijahsaidahumairoh,Buku tabungan,Bukut tabungan murah isi 12 halaman warna warni grosir,5,,2025-06-05 06:35:32
46560189972,e1_473zu5g,Hngr benmore coklat,Hanger anak plastik benmore 1 pak isi 6pcs grosir,2,,2025-06-05 06:28:55
46557681710,maudy_queen,Ts engsel kerang,Tempat sabun engsel kerang plastik coklat capucino,5,,2025-06-05 06:15:14
46557612988,50wkzkbtkt,Hngr benmore coklat,Hanger anak plastik benmore 1 pak isi 6pcs grosir,4,,2025-06-05 06:14:55
46557399303,xa4t1wbxqi,Hngr benmore coklat,Hanger anak plastik benmore 1 pak isi 6pcs grosir,5,,2025-06-05 06:13:45
46556294161,o1v2l6jev3,12bj lap kecil,(12bj) lap serbet dapur polos motif kotak kotak serbaguna grosir,1,,2025-06-05 06:08:21
46556294152,o1v2l6jev3,12bj_candypelangi,12bj centong makan nasi kh rainbow plastik tebal warna cerah dx,1,,2025-06-05 06:08:21
46556294148,o1v2l6jev3,1bj_Solet Besar,Solet jumbo smile plastik serbaguna - solet pelet murah per 1 pcs,1,,2025-06-05 06:08:21
46556294141,o1v2l6jev3,Parut plastik,Parutan pasrah serbaguna 4 in 1 plastik pisau portable prastis murah ukuran besar,1,,2025-06-05 06:08:21
46556294133,o1v2l6jev3,Tempat sabn SOS,Tempat sabun LS + sikat gigi plastik - tempat sabun sos tempel tembok,1,,2025-06-05 06:08:21
46556294120,o1v2l6jev3,"Capitan,Tanggung",Pencapit capitan kue minyak stainless steel murah termurah,1,,2025-06-05 06:08:21
46556294105,o1v2l6jev3,12bj_ttp gelas biasa,(12 pcs) Tutup gelas biasa bahan plastik murah grosir berkualitas,4,,2025-06-05 06:08:21
46555906497,melinia_safitri06,Nina_300ML,Botol saos nina 300 Ml plastik tutup warna warni grosir,5,,2025-06-05 06:06:41
46553387030,h*****i,Hngr benmore coklat,Hanger anak plastik benmore 1 pak isi 6pcs grosir,4,,2025-06-05 05:55:34
46553387023,h*****i,CORONG_9,Carat air ukuran 9 plastik corong minyak kecil serbaguna mini bahan plastik,4,,2025-06-05 05:55:34
46539621092,u3a2xi3jsz,Hngr benmore coklat,Hanger anak plastik benmore 1 pak isi 6pcs grosir,5,,2025-06-05 05:19:32
46537492615,adtyx6fvqe,Hngr benmore coklat,Hanger anak plastik benmore 1 pak isi 6pcs grosir,5,,2025-06-05 05:14:10
46536308697,syifaviko,"Gayung segi8 BK,Isi 1 pcs",Gayung segi 8 mutiara jumbo plastik tebal grosir,5,,2025-06-05 05:11:16
46534224791,harfay754,Macro storage,Toples bumbu bulat plastik grosir - tempat penyimpanan,5,,2025-06-05 05:05:44
46530065516,dhemekkurus,Ts Tinggi galaxy S,Tempat surat tinggi S galaxy tebal serbaguna dx,5,,2025-06-05 04:54:48
46530065497,dhemekkurus,10bks korek pelangi,(10bks) korek batang kayu jadul gambar grosir,5,,2025-06-05 04:54:48
46530065474,dhemekkurus,12Bj jasmine kecil,(12bj) Cetakan bunga jasmine plastik 7 cm kukus puding bolu per lusin,5,,2025-06-05 04:54:48
46529815219,sitisulvina,24bj tambal bak,(24pcs) Tambal bak ember boncor kemasan renteng,5,,2025-06-05 04:54:12
46529056189,alvinaadzriel,Meme club pendek,Botol saos kecap meme club pendek 200 ml plastik - botol saos murah,5,,2025-06-05 04:52:23
46509417846,dwisintarahayu31,"Tepak adelia 900ML,Isi 1 pcs",(Isi 6pcs) Tepak 900Ml tampa skat coklat wkp - Tepak makananan dll,5,,2025-06-05 04:01:11
46509417828,dwisintarahayu31,"Tepak adelia 1800ML,Isi 1 pcs",(Isi 6pcs) Tepak segi 1800ML coklat wkp plastik - Tepak serbaguna grosir,5,,2025-06-05 04:01:11
46500414073,nurnurcholifah,12Bj jasmine besar,(12bj) Cetakan bunga jasmine plastik 7 cm kukus puding bolu per lusin,5,,2025-06-05 03:38:09
46498799501,farelaji819,Wakul turki 12 kecil,Wakul tutup hajatan coklat turki ukuran 12 dan 14 plastik,5,,2025-06-05 03:33:33
46490185460,sriharminanti748,12bj solet kecil,(12pcs) Solet pelet kue plastik Nice spatula murah serbaguna grosir,5,,2025-06-05 03:12:19
46483971176,tofanhermoko,T. R. Kaki 6,Tatakan kompor rinnai kaki 6 tebal halus original termurah,5,Terimakasih barang sudah sampai aman,2025-06-05 02:58:47
46441572741,dianaislamiyah14,Sealpack 1500ML Wkp,Tepak sealpack toples bulat 1500ml serbaguna coklat plastik,5,,2025-06-05 01:24:44
46441572723,dianaislamiyah14,12bj garpu,(12 pcs) Garpu makan stainless steel murah grosir,5,,2025-06-05 01:24:44
46434438257,putriwa12,Tusuk sate ekonomis,Tusuk sate cap kambing ekonomis halus berkulitas grosir,5,,2025-06-05 01:04:29
46434438236,putriwa12,Pentol panci super,Knop pentol pegangan panci plastik - Pentol panci kilap dan super,5,,2025-06-05 01:04:29
46434438218,putriwa12,Peelr double jingpin,Peeler buah double 2 sisi plastik serbaguna murah,5,,2025-06-05 01:04:29
46434438195,putriwa12,Erus KH besar,Erus plastik kh tebal ukuran besar dan kecil -  sendok sup sayur besar grosir,5,,2025-06-05 01:04:29
46434438175,putriwa12,1BJ Jarum piring,Jarum jahit piring grosir ukuran kecil sampai besar,5,,2025-06-05 01:04:29
46434438152,putriwa12,Botol saos 500 nina,Botol saos kecap Nina 500 ML plastik grosir,5,,2025-06-05 01:04:29
46434438132,putriwa12,Kursi abu ONIX,Kursi jongkok CM Abu-abu warna tebal serbaguna - kursi duduk dapur kokoh,5,,2025-06-05 01:04:29
46434438112,putriwa12,Sutil stainles gajah,Sutil stainless terusan tanggung cap gajah - sutil buntu murah,5,,2025-06-05 01:04:29
46434438091,putriwa12,Perasan jeruk biasa,Perasan jeruk ipp plastik bening dx grosir - perasan jeruk tangan,5,,2025-06-05 01:04:29
46434438075,putriwa12,Irus jagung kecil,erus Irus motif jagung kecil kuah sayur sendok sayutr satinless steel murah berkualitas,5,,2025-06-05 01:04:29
46434438058,putriwa12,Parut kotak,Parutan manara stainless pasah kotak piramid 4 in 1 anti karat serbaguna murah grosir,5,,2025-06-05 01:04:29
46434438042,putriwa12,CORONG_9,Carat air ukuran 9 plastik corong minyak kecil serbaguna mini bahan plastik,5,,2025-06-05 01:04:29
46434438014,putriwa12,1meter Bak,(1Lbr) Tambal ember lakban bak ukuran besar serbaguna rekat kuat,5,,2025-06-05 01:04:29
46434127694,yafidputulatief,"Eskan 4,1 SEGI,Random","Eskan ceret segi 4,1 liter wapolin jumbo plastik",5,,2025-06-05 01:03:43
46426747948,abracadabra11,"Tutup gelas stainles,Isi 12 BJ",(12pcs) Tutup gelas stainless 8cm berkualitas grosir,5,Kualitas:lumayan. Performa:lumayan. Tampilan:bagus. Semoga tidak cepet bwrkart,2025-06-05 00:39:51
46425177787,shanumvina,Shower 30 Gram,Shower sower spon mandi 30 gram bath sponge hosanna berkualitas,5,,2025-06-05 00:05:56
46424999202,m*****4,Gelas bir kopyor,Gelas bir kopyor plastik - gelas muk besar serbaguna tebal,5,Kualitas:baik. Tampilan:baik. Performa:baik. Performa Oke. Tampilan Oke. Kualitas Oke. Baik,2025-06-04 23:30:31
46424987020,ypmahbczmc,Hngr benmore coklat,Hanger anak plastik benmore 1 pak isi 6pcs grosir,5,,2025-06-04 23:27:51
46424969897,annalistia688,Basi paprika bulat,Basi bulat prasmanan paprika plus tutup grosir,4,,2025-06-04 23:24:56
46424969896,annalistia688,GLS lovina coklat,Eskan muk tutup lovina ttm bublgum plastik,4,,2025-06-04 23:24:56
46424969894,annalistia688,Irus jagung kecil,erus Irus motif jagung kecil kuah sayur sendok sayutr satinless steel murah berkualitas,4,,2025-06-04 23:24:56
46424911207,ej_bqgoplu,Hngr benmore coklat,Hanger anak plastik benmore 1 pak isi 6pcs grosir,5,Baik,2025-06-04 23:15:32
46424883751,alfariziizi561,"TS. Kicik 5L HITAM,Isi 1 pcs",Tong sampah segi kicik hitam 5 liter kecil persegi plastik tebal,4,,2025-06-04 23:11:26
46424850962,bofsdjtsap,Mangkok 16 cm,Mangkok stainless 14 cm 16 cm tebal - baskom stainless serbaguna grosir,5,Kualitas:bgus,2025-06-04 23:06:38
46424763955,bg3thh3_5a,"Keranjang surat sp,Tidak milih warna",Keranjang surat segi panjang super - Tempat alat tulis kantor grosir,5,,2025-06-04 22:54:33
46424624115,finaagstn_,Tepak ompreng coklat,tepak kotak makan plastik 850 ml ompreng warna dengan 2 ruang murah berkuliatas,1,,2025-06-04 22:37:00
46424621979,finaagstn_,Tepak ompreng coklat,tepak kotak makan plastik 850 ml ompreng warna dengan 2 ruang murah berkuliatas,1,,2025-06-04 22:36:45
46424350430,iisnurhayati622,12bj ctkn mawar Bsr,"(12bj) Cetakan bolu puding jelly mawar 6,5 cm grosir",5,,2025-06-04 22:06:48
