cmtid,author_username,model_name,product_name,rating_star,comment,submit_time
48209373348,agucustom,Kapas selection,Kapas selection facial cotten 100% higienis 35 gram,5,,2025-06-13 01:17:52
48209373314,agucustom,"1 _bks isi staples,Biasa",isi staples e star No 10 kecil grosir termurah,5,,2025-06-13 01:17:52
48208052708,syainach,"Piring Galaxy_8""","(1pcs) Piring makan hajatan plastik galaxy ukuran 8"" warna pekat per 1 biji termurah berkualitas",5,,2025-06-13 01:14:20
48203323464,p3mh639gym,Sikat aichi,Sikat baju aichi nagoya bulu lembut dan halus motif motif bagus,5,,2025-06-13 01:02:16
48203288830,p3mh639gym,Hnger kwat anak,Hanger kawat anak tebal EN isi 10 pcs anti karat murah berkulitas,5,,2025-06-13 01:02:11
48203279293,p3mh639gym,1meter Bak,(1Lbr) Tambal ember lakban bak ukuran besar serbaguna rekat kuat,5,,2025-06-13 01:02:09
48195847654,eiqxv7xpe_,"Saringan teh pacific,Ukuran 12",Saringan teh pacific dx ukr 15 ukr 12 ukr 10 cm plastik warna cerah,5,,2025-06-13 00:33:59
48195754207,anggabedil,1pak lilin cakra,(1pak) lilin cakra besar panjang 15 cm per pak 8 bj - Lilin putih grosir,5,,2025-06-13 00:33:11
48195380304,astiasih988,Basi segi brokoli,Basi prasmanan segi brokoli capucino plus tutup grosir,5,,2025-06-13 00:29:41
48195354378,cansatentania,Basi paprika bulat,Basi bulat prasmanan paprika plus tutup grosir,4,Tipis sesuai harga,2025-06-13 00:24:10
48195354377,cansatentania,Kardus saftey,Tambahan packing kardus paket tambahan agar safety,4,,2025-06-13 00:24:10
48195354376,cansatentania,Irus jagung kecil,erus Irus motif jagung kecil kuah sayur sendok sayutr satinless steel murah berkualitas,4,,2025-06-13 00:24:10
48195284117,2zkisrqt1_,Rak irish ssn3,Rak mini iris sudut susun 3 plastik serbaguna tebal kokoh,5,,2025-06-13 00:10:13
48195038155,syifaamanda482,Box party Large,Box segi capucino party + pegangan tutup rapat - box hajatan,5,,2025-06-12 23:26:01
48194902093,nurulbemby123,12Bj jasmine kecil,(12bj) Cetakan bunga jasmine plastik 7 cm kukus puding bolu per lusin,5,,2025-06-12 23:06:49
48194899142,nurulbemby123,12bj ctakn Melati,(12bj) cetakan puding jelly bunga melati kukus plastik warna dx rainbow,5,,2025-06-12 23:06:25
48194894532,a*****s,Kipas daun waru,kipas tangan plastik karakter waru murah warna warni,4,"Ya lumayanlah buat kipasan ga kepleh2, ukurannya jg pas ga kecil ga gede, tp kenapa dapetnya warna kuning huhu",2025-06-12 23:05:50
48194747914,d*****6,"Keranjang surat sp,Tidak milih warna",Keranjang surat segi panjang super - Tempat alat tulis kantor grosir,5,,2025-06-12 22:47:32
48194727380,ofmj04vpwg,1pak lilin cakra,(1pak) lilin cakra besar panjang 15 cm per pak 8 bj - Lilin putih grosir,5,,2025-06-12 22:45:04
48194609310,wenisantika1301,Parutan merpati,Parutan gubit stainless tebal merpati - Parut kelapa dll,5,,2025-06-12 22:31:49
48194609309,wenisantika1301,12bj Sendok biasa,Sendok makan stainless berat 15 gram grosir per 1 lusin (12pcs),5,,2025-06-12 22:31:49
48194609308,wenisantika1301,"CETAKAN PASTEL,Besar",Cetakan pastel dumpling plastik BRL tebal mengkilap ukran besar kecil mini,5,,2025-06-12 22:31:49
48194441549,lincuy4788,1pak lilin cakra,(1pak) lilin cakra besar panjang 15 cm per pak 8 bj - Lilin putih grosir,5,,2025-06-12 22:14:28
48194414644,syaripahauvaalya,"Piring seng lurik,22cm Besar",Piring seng enamel lurik ukuran 22 cm besar tebal merk TB,4,,2025-06-12 22:11:55
48194388454,choirulanamsukorejo,1pak cotenbud bunga,(12pak) Cotten bud - cotton bud motif bunga halus dan lembut grosir,3,,2025-06-12 22:09:22
48194385033,liniati12,1pak lilin cakra,(1pak) lilin cakra besar panjang 15 cm per pak 8 bj - Lilin putih grosir,5,,2025-06-12 22:09:03
48194384078,liniati12,Lusinan jaring_8D,(12pcs) Gosok jaring jala hijau cuci piring 8D grosir termurah,5,,2025-06-12 22:08:57
48194368266,mpca1xwf0k,Termos ekonomis 8L,Termos Capucino 6L dan 8L - Rice Ice bucket ekomonis grosir,4,,2025-06-12 22:07:31
48194331527,dwieshal12,Hngr benmore coklat,Hanger anak plastik benmore 1 pak isi 6pcs grosir,5,,2025-06-12 22:04:04
48194311283,y1uu1_r0ml,1pak lilin cakra,(1pak) lilin cakra besar panjang 15 cm per pak 8 bj - Lilin putih grosir,5,,2025-06-12 22:02:14
48194311280,y1uu1_r0ml,12bj T80,(12pcs) Gosok panci stainless cuci piring Merk VA-50 anti karat 18 gram,5,,2025-06-12 22:02:14
48194311277,y1uu1_r0ml,12BJ ABC AAA MINI,(12pcs) Baterai abc AAA carbon zinc Grosir per renteng,5,,2025-06-12 22:02:14
48194305606,tanto_09,1pak lilin cakra,(1pak) lilin cakra besar panjang 15 cm per pak 8 bj - Lilin putih grosir,5,,2025-06-12 22:02:26
48194279819,asihsherilya,2BJ ABC AAA MINI,(2pcs) Baterai abc AAA kecil carbon zinc - Batrai murah grosir,5,,2025-06-12 21:59:25
48194279817,asihsherilya,Botol saos 500 nina,Botol saos kecap Nina 500 ML plastik grosir,5,,2025-06-12 21:59:25
48194279814,asihsherilya,1bj Lap_warna acak,(1 pcs) Lap serbet warna dapur kotak kotak tebal ukuran besar 51x51 cm - grosir lap termurah,5,,2025-06-12 21:59:25
48194279811,asihsherilya,Lusinan jaring_8D,(12pcs) Gosok jaring jala hijau cuci piring 8D grosir termurah,5,,2025-06-12 21:59:25
48194279809,asihsherilya,Pisau Cuwo tgg,Pisau dapur cuwo ukuran tanggung baja asli - pisau serbaguna grosir,4,,2025-06-12 21:59:25
48194225005,riyabadriah447,Jepit_Abg,Jepit baju pakaian laundry clip ABG jepitan jemuran per 20 pcs termurah,5,,2025-06-12 21:54:37
48194225004,riyabadriah447,Kotak sabun Angel,Kotak sabun angel KH shoft tebal plastik murah grosir,5,,2025-06-12 21:54:37
48194225002,riyabadriah447,1bj_Solet kecil,( 1 pcs ) Solet pelet dx nice kh plastik tebal murah grosir,5,,2025-06-12 21:54:37
48194205174,n*****6,Basi segi brokoli,Basi prasmanan segi brokoli capucino plus tutup grosir,5,,2025-06-12 21:52:55
48194205173,n*****6,Basi paprika bulat,Basi bulat prasmanan paprika plus tutup grosir,5,,2025-06-12 21:52:55
48194205172,n*****6,Sealpack 1500ML Wkp,Tepak sealpack toples bulat 1500ml serbaguna coklat plastik,5,,2025-06-12 21:52:55
48194205170,n*****6,"Timba 1,5 GL","Timba kecil 1,5 GL warna plastik serbaguna - tempat sabun grosir",5,,2025-06-12 21:52:55
48194205167,n*****6,"CETAKAN PASTEL,Besar",Cetakan pastel dumpling plastik BRL tebal mengkilap ukran besar kecil mini,5,,2025-06-12 21:52:55
48194205166,n*****6,1bj Lap_warna acak,(1 pcs) Lap serbet warna dapur kotak kotak tebal ukuran besar 51x51 cm - grosir lap termurah,5,,2025-06-12 21:52:55
48194205164,n*****6,Kardus saftey,Tambahan packing kardus paket tambahan agar safety,5,,2025-06-12 21:52:55
48194202860,ma2hfauzan_sultan,Tepak ompreng coklat,tepak kotak makan plastik 850 ml ompreng warna dengan 2 ruang murah berkuliatas,4,,2025-06-12 21:52:43
48194102868,maulana_abdi,"Krj lovely S,Isi 6 pcs",(Isi 6pcs) Keranjang parcel tutup lovely ukuran S - Keranjang tentangan plastik capucino,5,,2025-06-12 21:44:07
48194077598,euj2tt8yxq,"TS. Kicik 5L HITAM,Isi 1 pcs",Tong sampah segi kicik hitam 5 liter kecil persegi plastik tebal,5,,2025-06-12 21:42:17
48193999138,l1_9bj5thw,1pk lilin panda,(1pak) lilin cakra besar panjang 15 cm per pak 8 bj - Lilin putih grosir,4,,2025-06-12 21:35:31
